order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed
5816647866.0,84702.0,2024-09-26 05:23:41,2024-09-26 05:40:41,17.0,1.15,Significantly Delayed,Traffic
7282397914.0,26008.0,2024-07-14 01:35:08,2024-07-14 01:40:08,5.0,2.19,On Time,Traffic
3260611473.0,28392.0,2024-02-06 13:54:26,2024-02-06 14:12:26,18.0,2.73,Significantly Delayed,Traffic
8638163868.0,29019.0,2023-06-07 03:41:59,2023-06-07 03:46:59,5.0,1.66,On Time,Traffic
177850987.0,61247.0,2023-11-07 14:25:48,2023-11-07 14:22:48,-3.0,2.9,On Time,
9653859166.0,72058.0,2023-03-16 19:36:51,2023-03-16 19:50:51,14.0,0.95,Slightly Delayed,Traffic
9991338690.0,50037.0,2024-07-29 11:45:33,2024-07-29 11:46:33,1.0,2.15,On Time,Traffic
1714593246.0,11180.0,2024-10-20 10:02:38,2024-10-20 10:04:38,2.0,1.89,On Time,Traffic
9742461226.0,16877.0,2024-01-01 00:43:00,2024-01-01 00:40:00,-3.0,1.16,On Time,
3314393477.0,37197.0,2024-10-26 13:49:56,2024-10-26 13:52:56,3.0,4.51,On Time,Traffic
4188317986.0,48031.0,2023-03-20 01:56:55,2023-03-20 02:06:55,10.0,2.74,Slightly Delayed,Traffic
1646665366.0,59753.0,2024-07-26 19:01:20,2024-07-26 19:13:20,12.0,3.22,Slightly Delayed,Traffic
9558804585.0,32740.0,2024-03-15 12:09:19,2024-03-15 12:15:19,6.0,1.81,Slightly Delayed,Traffic
9047652469.0,27774.0,2024-08-05 03:28:47,2024-08-05 03:23:47,-5.0,3.21,On Time,
2893800377.0,54327.0,2024-03-22 11:57:50,2024-03-22 11:53:50,-4.0,4.56,On Time,
6139157985.0,23927.0,2024-02-03 13:51:26,2024-02-03 14:13:26,22.0,1.17,Significantly Delayed,Traffic
6029394789.0,28593.0,2023-04-30 06:23:14,2023-04-30 06:32:14,9.0,2.43,Slightly Delayed,Traffic
5874940276.0,22218.0,2024-04-11 06:45:42,2024-04-11 06:40:42,-5.0,1.62,On Time,
5205211911.0,38835.0,2024-09-27 18:52:45,2024-09-27 19:06:45,14.0,0.86,Slightly Delayed,Traffic
5314758068.0,68342.0,2024-02-03 00:36:30,2024-02-03 00:46:30,10.0,2.53,Slightly Delayed,Traffic
484869710.0,41598.0,2023-09-09 12:05:42,2023-09-09 12:08:42,3.0,4.8,On Time,Traffic
9957728938.0,64839.0,2024-08-05 21:43:11,2024-08-05 21:59:11,16.0,4.11,Significantly Delayed,Traffic
3136056666.0,60976.0,2024-04-29 03:40:15,2024-04-29 03:52:15,12.0,2.35,Slightly Delayed,Traffic
4926104391.0,13060.0,2023-10-24 08:02:01,2023-10-24 08:16:01,14.0,3.91,Slightly Delayed,Traffic
1827844756.0,78517.0,2023-04-07 11:43:25,2023-04-07 11:46:25,3.0,1.67,On Time,Traffic
7032037874.0,59618.0,2024-06-13 19:17:38,2024-06-13 19:17:38,0.0,2.75,On Time,
3779230503.0,52785.0,2023-07-11 05:30:38,2023-07-11 05:29:38,-1.0,2.32,On Time,
3473012553.0,99684.0,2024-02-16 21:48:26,2024-02-16 22:14:26,26.0,3.48,Significantly Delayed,Traffic
7988504487.0,86506.0,2024-05-14 11:42:09,2024-05-14 11:41:09,-1.0,1.73,On Time,
7193792738.0,91241.0,2024-06-05 15:49:59,2024-06-05 15:53:59,4.0,2.36,On Time,Traffic
1533583386.0,40902.0,2023-08-28 20:27:24,2023-08-28 20:24:24,-3.0,4.03,On Time,
7750989397.0,42583.0,2024-01-07 01:20:22,2024-01-07 01:24:22,4.0,2.23,On Time,Traffic
4434816229.0,17469.0,2023-09-14 07:10:00,2023-09-14 07:05:00,-5.0,4.05,On Time,
6896732047.0,29664.0,2024-04-18 18:08:30,2024-04-18 18:06:30,-2.0,4.18,On Time,
4740837071.0,70.0,2023-11-01 15:42:13,2023-11-01 15:47:13,5.0,4.31,On Time,Traffic
6649631729.0,9599.0,2024-09-30 09:39:51,2024-09-30 09:38:51,-1.0,0.86,On Time,
5351526726.0,18337.0,2023-03-28 19:08:51,2023-03-28 19:04:51,-4.0,2.79,On Time,
1506082041.0,80462.0,2023-05-04 08:00:45,2023-05-04 07:57:45,-3.0,1.04,On Time,
1023260165.0,93967.0,2024-02-16 19:23:29,2024-02-16 19:23:29,0.0,3.36,On Time,
8257032403.0,71946.0,2024-09-18 21:34:58,2024-09-18 21:37:58,3.0,2.03,On Time,Traffic
7216524192.0,79713.0,2024-09-01 16:33:34,2024-09-01 16:30:34,-3.0,3.33,On Time,
8619795820.0,68794.0,2024-09-04 09:30:19,2024-09-04 09:51:19,21.0,4.22,Significantly Delayed,Traffic
6494708839.0,36208.0,2023-06-18 16:18:43,2023-06-18 16:19:43,1.0,4.68,On Time,Traffic
9859249765.0,19900.0,2024-05-13 14:10:42,2024-05-13 14:07:42,-3.0,4.49,On Time,
3528020011.0,32566.0,2023-11-12 12:01:12,2023-11-12 12:04:12,3.0,2.96,On Time,Traffic
5937934264.0,41221.0,2024-09-11 19:35:19,2024-09-11 19:50:19,15.0,1.83,Slightly Delayed,Traffic
2976477423.0,2591.0,2023-08-17 07:47:10,2023-08-17 07:47:10,0.0,2.26,On Time,
1002438039.0,52508.0,2024-02-17 03:44:02,2024-02-17 03:43:02,-1.0,1.4,On Time,
2571163022.0,59402.0,2024-02-06 22:20:16,2024-02-06 22:34:16,14.0,4.14,Slightly Delayed,Traffic
6850221497.0,43013.0,2024-07-21 22:52:39,2024-07-21 22:47:39,-5.0,3.02,On Time,
4706569127.0,74560.0,2023-07-27 18:51:32,2023-07-27 18:56:32,5.0,4.56,On Time,Traffic
8168261752.0,18998.0,2024-04-22 06:30:39,2024-04-22 06:53:39,23.0,2.24,Significantly Delayed,Traffic
5828325906.0,34564.0,2023-12-04 11:59:56,2023-12-04 11:57:56,-2.0,4.29,On Time,
5012271549.0,31783.0,2024-09-21 10:19:21,2024-09-21 10:47:21,28.0,2.59,Significantly Delayed,Traffic
8110316958.0,29001.0,2024-01-30 19:48:34,2024-01-30 19:45:34,-3.0,1.73,On Time,
3190808443.0,42099.0,2024-01-10 09:00:54,2024-01-10 08:56:54,-4.0,0.54,On Time,
7175472728.0,95658.0,2023-09-12 12:01:20,2023-09-12 12:01:20,0.0,4.77,On Time,
6011117738.0,8264.0,2024-01-07 11:01:31,2024-01-07 11:04:31,3.0,1.47,On Time,Traffic
5592928753.0,96131.0,2024-08-23 20:59:57,2024-08-23 21:10:57,11.0,3.13,Slightly Delayed,Traffic
3952040848.0,16761.0,2024-05-09 00:41:37,2024-05-09 00:39:37,-2.0,4.44,On Time,
7026479520.0,82300.0,2024-07-17 22:17:57,2024-07-17 22:19:57,2.0,3.2,On Time,Traffic
6572695161.0,11353.0,2024-03-18 08:32:53,2024-03-18 08:32:53,0.0,0.88,On Time,
9090769419.0,45133.0,2024-09-02 03:29:47,2024-09-02 03:25:47,-4.0,2.74,On Time,
5979489110.0,8681.0,2023-09-07 08:03:52,2023-09-07 08:05:52,2.0,1.9,On Time,Traffic
964698323.0,88842.0,2024-09-30 23:34:20,2024-09-30 23:39:20,5.0,2.87,On Time,Traffic
2304242664.0,76144.0,2024-03-21 08:47:02,2024-03-21 08:47:02,0.0,2.7,On Time,
2483843748.0,62504.0,2023-05-24 09:35:37,2023-05-24 09:38:37,3.0,0.78,On Time,Traffic
2560588609.0,48964.0,2024-06-21 01:35:07,2024-06-21 01:36:07,1.0,1.87,On Time,Traffic
9268920928.0,26193.0,2023-07-05 12:44:39,2023-07-05 12:48:39,4.0,1.7,On Time,Traffic
9554019312.0,24936.0,2023-09-08 02:10:46,2023-09-08 02:05:46,-5.0,3.54,On Time,
3749174258.0,32618.0,2024-02-13 07:59:49,2024-02-13 08:10:49,11.0,2.28,Slightly Delayed,Traffic
3947164241.0,82928.0,2024-11-04 20:43:15,2024-11-04 20:47:15,4.0,3.26,On Time,Traffic
487327038.0,84314.0,2023-10-05 00:41:02,2023-10-05 00:44:02,3.0,1.42,On Time,Traffic
8830321199.0,6336.0,2024-08-10 06:17:16,2024-08-10 06:32:16,15.0,1.29,Slightly Delayed,Traffic
3811318591.0,44363.0,2023-07-07 13:10:03,2023-07-07 13:08:03,-2.0,4.0,On Time,
6795601573.0,52656.0,2023-12-13 02:49:49,2023-12-13 02:45:49,-4.0,3.02,On Time,
2348495717.0,80421.0,2023-06-27 01:11:54,2023-06-27 01:11:54,0.0,3.49,On Time,
9505736584.0,32176.0,2024-06-04 05:50:56,2024-06-04 06:08:56,18.0,2.92,Significantly Delayed,Traffic
1857227304.0,24481.0,2024-03-19 08:01:02,2024-03-19 08:05:02,4.0,3.14,On Time,Traffic
5506485302.0,21250.0,2023-05-19 06:53:57,2023-05-19 06:48:57,-5.0,2.4,On Time,
6074837981.0,2837.0,2024-04-20 13:08:11,2024-04-20 13:06:11,-2.0,3.59,On Time,
4150569633.0,40413.0,2023-10-29 11:37:51,2023-10-29 12:01:51,24.0,3.71,Significantly Delayed,Traffic
609838437.0,34363.0,2023-12-13 05:18:58,2023-12-13 05:13:58,-5.0,1.66,On Time,
5229657139.0,96161.0,2023-10-03 12:08:27,2023-10-03 12:21:27,13.0,2.36,Slightly Delayed,Traffic
2589639350.0,90443.0,2023-08-01 11:06:34,2023-08-01 11:03:34,-3.0,3.06,On Time,
7656948165.0,8275.0,2023-06-07 10:41:28,2023-06-07 10:54:28,13.0,2.72,Slightly Delayed,Traffic
1806563605.0,16607.0,2023-12-24 00:41:24,2023-12-24 00:45:24,4.0,2.11,On Time,Traffic
359819834.0,70910.0,2023-12-27 12:56:23,2023-12-27 13:25:23,29.0,1.31,Significantly Delayed,Traffic
1908423841.0,62488.0,2023-10-28 05:07:00,2023-10-28 05:08:00,1.0,1.43,On Time,Traffic
299859815.0,62089.0,2024-01-16 03:03:51,2024-01-16 03:13:51,10.0,4.11,Slightly Delayed,Traffic
923659418.0,24003.0,2023-04-16 13:32:50,2023-04-16 13:33:50,1.0,2.11,On Time,Traffic
3560625119.0,64562.0,2023-05-13 20:04:58,2023-05-13 20:14:58,10.0,2.61,Slightly Delayed,Traffic
7111490680.0,9546.0,2024-01-24 19:29:43,2024-01-24 19:37:43,8.0,1.85,Slightly Delayed,Traffic
5766981431.0,55608.0,2024-01-14 04:42:49,2024-01-14 04:47:49,5.0,4.34,On Time,Traffic
8609945311.0,66475.0,2024-05-03 10:10:04,2024-05-03 10:07:04,-3.0,3.22,On Time,
1691260635.0,74826.0,2024-06-17 10:35:39,2024-06-17 10:39:39,4.0,3.43,On Time,Traffic
8742091504.0,69967.0,2023-07-03 23:41:52,2023-07-03 23:54:52,13.0,3.54,Slightly Delayed,Traffic
1997833025.0,77103.0,2023-07-28 23:39:23,2023-07-28 23:37:23,-2.0,2.37,On Time,
3588296877.0,73215.0,2024-08-13 08:19:17,2024-08-13 08:44:17,25.0,3.92,Significantly Delayed,Traffic
2404804990.0,38923.0,2023-12-24 12:50:31,2023-12-24 12:59:31,9.0,3.6,Slightly Delayed,Traffic
8091385479.0,66240.0,2024-04-09 15:31:24,2024-04-09 15:36:24,5.0,1.44,On Time,Traffic
7133174424.0,63462.0,2023-06-22 03:42:19,2023-06-22 03:43:19,1.0,1.38,On Time,Traffic
6110446321.0,60577.0,2024-10-27 02:11:26,2024-10-27 02:14:26,3.0,4.49,On Time,Traffic
6964586050.0,40358.0,2024-08-04 18:49:03,2024-08-04 18:45:03,-4.0,2.19,On Time,
2351986014.0,34744.0,2023-04-21 13:04:41,2023-04-21 13:16:41,12.0,1.66,Slightly Delayed,Traffic
352569720.0,23236.0,2023-06-23 00:39:26,2023-06-23 00:34:26,-5.0,4.29,On Time,
1235280275.0,90779.0,2023-08-09 22:57:03,2023-08-09 22:58:03,1.0,1.62,On Time,Traffic
9399859705.0,31133.0,2023-10-29 01:29:16,2023-10-29 01:24:16,-5.0,1.12,On Time,
7530379037.0,79485.0,2024-08-02 19:58:04,2024-08-02 20:03:04,5.0,4.3,On Time,Traffic
5952886441.0,23150.0,2024-03-12 11:39:17,2024-03-12 11:37:17,-2.0,3.27,On Time,
5815833211.0,78640.0,2024-02-08 19:27:31,2024-02-08 19:27:31,0.0,4.11,On Time,
7307394687.0,28767.0,2024-05-01 11:04:18,2024-05-01 10:59:18,-5.0,4.97,On Time,
6033014029.0,31624.0,2024-10-21 14:09:53,2024-10-21 14:20:53,11.0,2.16,Slightly Delayed,Traffic
1409944718.0,92890.0,2023-08-19 14:25:37,2023-08-19 14:28:37,3.0,4.11,On Time,Traffic
1811382200.0,97252.0,2023-08-25 19:20:17,2023-08-25 19:16:17,-4.0,1.62,On Time,
4485391413.0,91131.0,2023-12-21 09:15:06,2023-12-21 09:19:06,4.0,3.19,On Time,Traffic
4076279641.0,25713.0,2023-07-12 17:35:25,2023-07-12 17:43:25,8.0,3.35,Slightly Delayed,Traffic
2965387566.0,57502.0,2023-08-16 11:55:40,2023-08-16 12:00:40,5.0,3.9,On Time,Traffic
9397774189.0,38813.0,2023-06-28 08:29:42,2023-06-28 08:26:42,-3.0,3.57,On Time,
1437159967.0,69843.0,2024-06-07 01:59:08,2024-06-07 01:58:08,-1.0,0.58,On Time,
8397785448.0,99345.0,2024-09-04 03:11:31,2024-09-04 03:15:31,4.0,1.34,On Time,Traffic
2778606949.0,16105.0,2024-10-13 14:09:43,2024-10-13 14:09:43,0.0,2.56,On Time,
1774096863.0,51118.0,2023-06-13 05:47:19,2023-06-13 05:47:19,0.0,3.85,On Time,
1497256618.0,24651.0,2023-04-26 23:38:32,2023-04-26 23:41:32,3.0,3.64,On Time,Traffic
734095510.0,6790.0,2024-06-03 21:44:06,2024-06-03 21:47:06,3.0,4.78,On Time,Traffic
5755859055.0,8522.0,2024-10-30 14:37:27,2024-10-30 14:54:27,17.0,1.07,Significantly Delayed,Traffic
5840290569.0,92356.0,2023-09-18 04:09:40,2023-09-18 04:08:40,-1.0,4.15,On Time,
8200985533.0,92929.0,2024-01-08 07:39:54,2024-01-08 07:36:54,-3.0,4.54,On Time,
3255590064.0,88039.0,2023-04-21 04:51:28,2023-04-21 04:54:28,3.0,0.57,On Time,Traffic
4258404747.0,91951.0,2024-10-11 02:30:11,2024-10-11 02:29:11,-1.0,1.33,On Time,
2455161115.0,23471.0,2024-01-29 09:17:28,2024-01-29 09:17:28,0.0,0.68,On Time,
4448004569.0,49742.0,2024-01-10 02:13:49,2024-01-10 02:08:49,-5.0,1.77,On Time,
5951090793.0,35150.0,2024-04-20 19:26:47,2024-04-20 19:29:47,3.0,4.97,On Time,Traffic
7402491996.0,15459.0,2024-07-14 07:02:07,2024-07-14 07:04:07,2.0,1.19,On Time,Traffic
8532411923.0,82328.0,2024-07-16 19:12:51,2024-07-16 19:19:51,7.0,4.22,Slightly Delayed,Traffic
7130555385.0,48673.0,2024-01-16 14:55:27,2024-01-16 15:07:27,12.0,4.26,Slightly Delayed,Traffic
4338197132.0,9198.0,2024-10-11 07:23:49,2024-10-11 07:19:49,-4.0,4.4,On Time,
8044366071.0,31310.0,2023-04-30 14:14:24,2023-04-30 14:19:24,5.0,3.38,On Time,Traffic
4135251774.0,81045.0,2024-10-09 12:06:45,2024-10-09 12:05:45,-1.0,2.86,On Time,
6331483812.0,45259.0,2024-09-06 22:57:14,2024-09-06 23:06:14,9.0,0.54,Slightly Delayed,Traffic
6705171000.0,64847.0,2023-09-04 20:42:35,2023-09-04 20:42:35,0.0,4.31,On Time,
7850128898.0,29466.0,2024-06-28 07:48:48,2024-06-28 08:05:48,17.0,3.07,Significantly Delayed,Traffic
3602554049.0,77387.0,2023-07-28 15:16:30,2023-07-28 15:35:30,19.0,1.84,Significantly Delayed,Traffic
1070259187.0,61963.0,2023-06-09 11:18:16,2023-06-09 11:19:16,1.0,1.5,On Time,Traffic
8412338399.0,67313.0,2024-10-28 19:05:06,2024-10-28 19:11:06,6.0,2.1,Slightly Delayed,Traffic
1478022303.0,23035.0,2023-12-31 16:13:50,2023-12-31 16:08:50,-5.0,1.19,On Time,
2376108199.0,27586.0,2024-05-13 16:23:25,2024-05-13 16:27:25,4.0,4.27,On Time,Traffic
5243035202.0,1015.0,2024-10-20 00:49:24,2024-10-20 00:45:24,-4.0,2.6,On Time,
3687581971.0,63325.0,2024-10-05 14:15:42,2024-10-05 14:28:42,13.0,4.62,Slightly Delayed,Traffic
7008586055.0,67465.0,2023-05-24 05:23:04,2023-05-24 05:41:04,18.0,3.94,Significantly Delayed,Traffic
5142069216.0,60557.0,2024-02-25 15:21:22,2024-02-25 15:21:22,0.0,4.56,On Time,
4152441944.0,46535.0,2023-04-25 10:33:51,2023-04-25 10:32:51,-1.0,2.98,On Time,
5601670348.0,47213.0,2024-10-29 00:34:22,2024-10-29 00:45:22,11.0,4.64,Slightly Delayed,Traffic
605105099.0,39281.0,2023-12-30 08:32:15,2023-12-30 08:30:15,-2.0,2.32,On Time,
4054936140.0,5888.0,2024-04-19 08:19:53,2024-04-19 08:24:53,5.0,4.95,On Time,Traffic
8741892156.0,10769.0,2023-11-15 05:02:43,2023-11-15 05:12:43,10.0,1.27,Slightly Delayed,Traffic
9143640828.0,902.0,2023-07-18 13:25:02,2023-07-18 13:33:02,8.0,0.83,Slightly Delayed,Traffic
6900876252.0,80644.0,2024-02-21 17:10:14,2024-02-21 17:05:14,-5.0,0.55,On Time,
9801174908.0,33767.0,2024-04-27 11:59:38,2024-04-27 12:07:38,8.0,2.38,Slightly Delayed,Traffic
551343632.0,89726.0,2024-02-20 20:04:10,2024-02-20 20:06:10,2.0,0.79,On Time,Traffic
7961173808.0,3302.0,2023-06-05 00:42:45,2023-06-05 00:37:45,-5.0,0.58,On Time,
328909145.0,32899.0,2024-09-26 16:53:13,2024-09-26 16:57:13,4.0,1.52,On Time,Traffic
5551173528.0,16125.0,2024-11-03 06:17:51,2024-11-03 06:21:51,4.0,1.24,On Time,Traffic
4461788759.0,90986.0,2024-04-23 20:56:08,2024-04-23 21:01:08,5.0,3.67,On Time,Traffic
7256212429.0,87815.0,2024-03-16 22:15:36,2024-03-16 22:15:36,0.0,1.74,On Time,
9104077642.0,20446.0,2024-10-24 13:36:46,2024-10-24 13:35:46,-1.0,2.5,On Time,
2914056235.0,86053.0,2024-01-02 13:10:42,2024-01-02 13:10:42,0.0,2.9,On Time,
9127632807.0,72143.0,2023-05-30 13:25:30,2023-05-30 13:30:30,5.0,0.77,On Time,Traffic
6070154414.0,72709.0,2023-06-19 19:24:34,2023-06-19 19:29:34,5.0,1.12,On Time,Traffic
2318969828.0,37500.0,2023-03-26 20:22:49,2023-03-26 20:19:49,-3.0,1.54,On Time,
3813047994.0,90983.0,2023-12-20 00:11:10,2023-12-20 00:07:10,-4.0,4.11,On Time,
1416102774.0,99752.0,2024-04-27 16:46:05,2024-04-27 16:59:05,13.0,3.89,Slightly Delayed,Traffic
8086834412.0,90596.0,2024-03-08 19:36:33,2024-03-08 19:34:33,-2.0,2.96,On Time,
6193826826.0,81908.0,2023-08-05 01:25:47,2023-08-05 01:28:47,3.0,4.12,On Time,Traffic
8444509148.0,85993.0,2024-02-21 22:45:12,2024-02-21 22:46:12,1.0,2.07,On Time,Traffic
42332130.0,54725.0,2024-10-17 17:18:04,2024-10-17 17:15:04,-3.0,4.62,On Time,
6009342120.0,11837.0,2024-03-02 09:13:40,2024-03-02 09:20:40,7.0,2.55,Slightly Delayed,Traffic
4818516411.0,14473.0,2023-10-09 12:27:11,2023-10-09 12:24:11,-3.0,0.77,On Time,
1039229544.0,89340.0,2024-08-10 17:14:09,2024-08-10 17:10:09,-4.0,4.0,On Time,
1515943657.0,65345.0,2023-09-07 18:40:15,2023-09-07 18:44:15,4.0,2.85,On Time,Traffic
9183547951.0,76728.0,2024-01-20 20:10:24,2024-01-20 20:09:24,-1.0,3.84,On Time,
8478376092.0,68285.0,2023-04-17 02:17:57,2023-04-17 02:18:57,1.0,4.44,On Time,Traffic
1454073903.0,31737.0,2023-09-16 09:09:33,2023-09-16 09:16:33,7.0,1.07,Slightly Delayed,Traffic
2855402284.0,28578.0,2023-07-30 01:02:32,2023-07-30 01:05:32,3.0,1.43,On Time,Traffic
7245730533.0,51934.0,2024-05-26 08:09:37,2024-05-26 08:22:37,13.0,3.72,Slightly Delayed,Traffic
2272892659.0,68804.0,2023-07-26 10:59:54,2023-07-26 11:10:54,11.0,3.17,Slightly Delayed,Traffic
9087377568.0,37895.0,2024-02-21 02:34:52,2024-02-21 02:33:52,-1.0,0.61,On Time,
8443685057.0,52458.0,2023-07-02 01:57:40,2023-07-02 01:59:40,2.0,4.12,On Time,Traffic
1590988730.0,33843.0,2023-12-21 22:41:21,2023-12-21 22:41:21,0.0,1.82,On Time,
7357811417.0,7496.0,2024-09-29 09:54:08,2024-09-29 09:53:08,-1.0,2.74,On Time,
394951937.0,34174.0,2024-04-24 18:12:02,2024-04-24 18:17:02,5.0,2.64,On Time,Traffic
3967445448.0,61413.0,2023-11-02 15:08:51,2023-11-02 15:07:51,-1.0,1.0,On Time,
6101022928.0,8083.0,2024-10-02 18:26:29,2024-10-02 18:31:29,5.0,2.35,On Time,Traffic
6322372546.0,8035.0,2024-02-19 10:16:21,2024-02-19 10:35:21,19.0,3.99,Significantly Delayed,Traffic
9778782281.0,10170.0,2023-04-14 21:54:40,2023-04-14 22:07:40,13.0,1.54,Slightly Delayed,Traffic
3867563962.0,7531.0,2023-12-24 17:39:37,2023-12-24 17:34:37,-5.0,1.13,On Time,
9277710098.0,71248.0,2023-04-02 16:48:17,2023-04-02 16:58:17,10.0,1.62,Slightly Delayed,Traffic
7669322773.0,58926.0,2023-08-29 13:20:04,2023-08-29 13:22:04,2.0,4.08,On Time,Traffic
3917427529.0,26537.0,2024-10-12 12:18:44,2024-10-12 12:33:44,15.0,3.25,Slightly Delayed,Traffic
1934158144.0,30587.0,2024-04-02 17:23:27,2024-04-02 17:28:27,5.0,2.0,On Time,Traffic
3157338466.0,92146.0,2023-08-24 16:16:23,2023-08-24 16:11:23,-5.0,0.71,On Time,
9640662474.0,20774.0,2024-04-09 14:27:50,2024-04-09 14:38:50,11.0,3.54,Slightly Delayed,Traffic
2356272189.0,68709.0,2024-04-09 02:20:11,2024-04-09 02:21:11,1.0,1.61,On Time,Traffic
1380510406.0,52711.0,2024-07-27 20:31:20,2024-07-27 20:35:20,4.0,0.78,On Time,Traffic
8008377895.0,43415.0,2023-06-26 13:29:29,2023-06-26 13:58:29,29.0,4.97,Significantly Delayed,Traffic
3680678403.0,7068.0,2023-03-31 00:33:37,2023-03-31 00:34:37,1.0,1.06,On Time,Traffic
2847236502.0,97878.0,2024-07-16 11:07:30,2024-07-16 11:10:30,3.0,4.81,On Time,Traffic
5212392063.0,31900.0,2024-06-17 03:00:31,2024-06-17 02:58:31,-2.0,3.59,On Time,
3804024939.0,17974.0,2024-01-27 21:31:51,2024-01-27 21:32:51,1.0,3.59,On Time,Traffic
5395870775.0,66722.0,2024-08-01 19:33:33,2024-08-01 19:29:33,-4.0,4.3,On Time,
511736499.0,49116.0,2024-10-24 21:33:11,2024-10-24 21:38:11,5.0,1.88,On Time,Traffic
2895886759.0,67136.0,2023-09-07 22:39:10,2023-09-07 22:45:10,6.0,2.56,Slightly Delayed,Traffic
6638513435.0,33099.0,2024-08-04 13:21:07,2024-08-04 13:18:07,-3.0,2.01,On Time,
4168083780.0,55172.0,2024-06-09 04:48:32,2024-06-09 04:49:32,1.0,1.79,On Time,Traffic
2501516144.0,56299.0,2024-10-01 09:25:18,2024-10-01 09:23:18,-2.0,3.25,On Time,
7141387557.0,73154.0,2023-08-18 21:32:53,2023-08-18 21:30:53,-2.0,1.86,On Time,
2747350024.0,13307.0,2024-08-16 13:31:40,2024-08-16 13:30:40,-1.0,4.75,On Time,
9503407492.0,40500.0,2023-08-25 22:56:34,2023-08-25 23:14:34,18.0,4.98,Significantly Delayed,Traffic
4845607487.0,84614.0,2023-03-17 19:02:57,2023-03-17 19:05:57,3.0,3.65,On Time,Traffic
2051769691.0,58157.0,2023-09-06 16:38:21,2023-09-06 16:33:21,-5.0,0.58,On Time,
1092990139.0,53064.0,2024-10-01 01:33:29,2024-10-01 01:37:29,4.0,4.37,On Time,Traffic
5527612319.0,48508.0,2024-09-12 00:12:55,2024-09-12 00:12:55,0.0,1.13,On Time,
8852367079.0,5117.0,2024-04-07 05:25:02,2024-04-07 05:27:02,2.0,1.95,On Time,Traffic
1666202264.0,32884.0,2023-05-07 10:39:06,2023-05-07 10:45:06,6.0,1.93,Slightly Delayed,Traffic
8606484804.0,49631.0,2024-06-18 15:37:30,2024-06-18 15:43:30,6.0,4.72,Slightly Delayed,Traffic
8905341102.0,5762.0,2024-02-08 04:28:21,2024-02-08 04:27:21,-1.0,4.88,On Time,
5418735913.0,92033.0,2024-07-11 11:56:20,2024-07-11 11:54:20,-2.0,3.74,On Time,
970377475.0,2460.0,2024-09-03 22:57:37,2024-09-03 22:56:37,-1.0,3.62,On Time,
7320527109.0,76831.0,2024-01-18 12:58:56,2024-01-18 12:57:56,-1.0,1.77,On Time,
5120698.0,48582.0,2023-06-09 12:25:20,2023-06-09 12:40:20,15.0,4.82,Slightly Delayed,Traffic
3812396179.0,54016.0,2023-07-22 08:46:43,2023-07-22 08:41:43,-5.0,4.05,On Time,
8178951021.0,80840.0,2024-03-24 19:08:35,2024-03-24 19:26:35,18.0,2.67,Significantly Delayed,Traffic
2479115586.0,6845.0,2024-03-14 18:51:17,2024-03-14 18:55:17,4.0,2.28,On Time,Traffic
6239453389.0,63625.0,2023-10-08 01:30:57,2023-10-08 01:26:57,-4.0,4.5,On Time,
3136508414.0,94346.0,2024-07-22 15:33:23,2024-07-22 15:30:23,-3.0,4.05,On Time,
5521273487.0,98929.0,2024-05-18 15:16:26,2024-05-18 15:42:26,26.0,1.94,Significantly Delayed,Traffic
5445047872.0,66.0,2023-10-17 05:49:18,2023-10-17 05:54:18,5.0,1.85,On Time,Traffic
3678525130.0,82096.0,2023-03-20 18:33:25,2023-03-20 18:35:25,2.0,4.74,On Time,Traffic
9328056960.0,99744.0,2024-08-14 06:36:10,2024-08-14 06:43:10,7.0,2.58,Slightly Delayed,Traffic
2109203997.0,72612.0,2024-05-04 18:35:04,2024-05-04 18:47:04,12.0,3.92,Slightly Delayed,Traffic
556665455.0,18521.0,2024-02-08 01:22:11,2024-02-08 01:49:11,27.0,2.43,Significantly Delayed,Traffic
6573705785.0,13849.0,2023-11-23 12:49:22,2023-11-23 12:45:22,-4.0,4.68,On Time,
2609502403.0,70771.0,2024-10-31 18:35:21,2024-10-31 18:37:21,2.0,0.9,On Time,Traffic
1463293930.0,55394.0,2024-06-06 14:41:05,2024-06-06 14:36:05,-5.0,0.57,On Time,
8132887999.0,7931.0,2024-02-25 16:24:58,2024-02-25 16:35:58,11.0,3.77,Slightly Delayed,Traffic
7178789018.0,53062.0,2023-09-12 09:09:53,2023-09-12 09:06:53,-3.0,3.9,On Time,
2295700159.0,61371.0,2024-03-11 12:48:17,2024-03-11 12:55:17,7.0,1.35,Slightly Delayed,Traffic
9277089038.0,75267.0,2023-04-15 20:21:46,2023-04-15 20:29:46,8.0,4.2,Slightly Delayed,Traffic
145057465.0,2353.0,2024-11-02 09:09:51,2024-11-02 09:04:51,-5.0,1.62,On Time,
9452353274.0,4535.0,2024-10-10 19:37:15,2024-10-10 19:38:15,1.0,4.42,On Time,Traffic
5434328922.0,57029.0,2024-02-08 07:46:10,2024-02-08 07:44:10,-2.0,0.77,On Time,
3327051807.0,26018.0,2023-10-02 17:06:07,2023-10-02 17:09:07,3.0,0.96,On Time,Traffic
1461604569.0,49871.0,2024-04-26 02:18:57,2024-04-26 02:17:57,-1.0,3.85,On Time,
